variant,seat_count,hand,winnings
200,9,3h3d,2506.97
600,6,Jd3d,2506.05
1000,6,Ad9c,2504.99
1000,6,Ks2s,2504.92
200,9,KsAc,2504.38
200,6,4hKh,2503.0
600,6,Kd7s,2502.9
25,6,6s6c,2502.65
1000,6,8h5d,2502.0
400,6,5hJh,2500.3
400,9,TcJc,2500.23
1000,6,2sTs,2499.55
600,9,AsTs,2498.65
200,9,7s7c,2496.35
600,9,AdTd,2495.6
1000,6,Kh8s,2494.95
400,6,7c3c,2493.79
400,6,9d8s,2493.57
400,6,Ad4d,2493.3
600,6,Qc9d,2492.67
600,9,TdQh,2492.25
25,9,4d4c,2492.1
25,6,AhQd,2491.49
1000,6,As3h,2491.4
25,9,6d6c,2490.3
25,6,JhKh,2490.25
600,6,Ad6h,2489.75
400,9,KhTs,2489.45
600,6,TsKc,2488.81
200,9,9d9h,2488.53
200,6,Ac6c,2488.35
1000,9,3s2s,2488.0
400,6,Ts8c,2487.68
50,6,7s7h,2486.39
1000,9,As8d,2485.65
600,9,8h9s,2485.55
600,6,2hTh,2485.47
1000,9,Th9s,2484.93
200,6,QdTs,2484.55
600,9,AhQc,2483.84
400,9,3hAh,2482.15
50,6,9h9s,2481.76
600,6,QcTs,2480.09
400,9,6d5d,2479.13
25,9,4h4c,2479.09
200,6,4s5s,2478.2
600,6,Qh6h,2477.52
600,6,Ad5h,2476.72
200,6,7d6d,2475.95
1000,9,5c6c,2475.65
400,6,9h8c,2474.82
200,6,JcAs,2474.7
25,9,5s5d,2474.33
1000,6,JcQs,2473.82
1000,9,5d8h,2473.55
400,9,Ac5c,2473.3
1000,9,QcJs,2472.5
25,9,5d5c,2472.47
1000,9,4c5d,2471.65
400,9,QcTs,2471.48
400,6,Ks9h,2470.39
1000,6,Ac2d,2470.25
200,6,TcJs,2469.97
100,9,AsAh,2468.0
400,9,Ah8d,2467.9
25,6,5s5c,2467.74
1000,9,5h4s,2467.5
1000,6,7cJd,2467.5
200,6,Kc9c,2467.42
25,6,4c4d,2467.41
200,6,Ac9h,2466.93
600,6,Ks2s,2466.3
600,6,5cKc,2466.02
25,9,AhQs,2465.17
600,6,2c2h,2464.38
600,6,8s7c,2463.97
200,9,JsTs,2460.76
1000,9,TcQc,2460.73
200,6,KcTs,2460.35
600,6,Td6d,2460.14
600,9,AcQd,2459.99
600,6,2h5h,2459.1
25,9,AsQc,2455.22
200,9,AsKc,2453.53
400,9,TsKc,2451.02
25,9,5c5d,2450.77
200,9,7sAs,2450.72
1000,6,Ks3s,2449.92
400,9,8sAh,2449.8
600,9,TsJh,2449.75
25,6,2d2h,2448.99
25,9,AhTh,2447.97
25,6,6h6c,2447.25
600,6,6hQh,2446.54
400,6,9c7s,2446.08
400,9,TdJc,2445.91
1000,6,Td8h,2445.35
200,6,8dAd,2444.32
400,6,TsJh,2444.26
1000,9,5sKs,2444.0
600,6,Kd3s,2442.75
600,9,TsAs,2442.68
200,9,AhQs,2441.84
25,9,5h5s,2441.49
400,9,2sKs,2440.9
200,6,As9h,2440.63
1000,6,Ks9h,2440.5
25,9,AsJs,2440.22
400,6,9h7s,2440.16
1000,6,5c4h,2440.0
200,6,Th9c,2438.28
1000,6,AhKh,2437.56
200,6,Js8s,2436.7
50,6,KhAs,2436.06
200,9,AcQh,2435.44
25,6,5c5h,2434.57
25,9,KdQd,2434.38
25,9,AhQd,2434.29
600,6,Th8c,2434.07
600,9,8sAd,2433.45
200,6,ThJc,2432.0
200,6,Ad9c,2430.28
1000,9,Qd6c,2430.0
1000,6,3d8d,2428.2
600,9,4dQc,2428.2
25,6,QhAc,2427.52
400,6,7d9d,2425.73
25,6,AcTc,2422.65
600,9,AhQs,2421.9
600,9,KhTh,2421.64
1000,9,8s9d,2421.12
200,9,8s8d,2421.1
25,6,AsQh,2420.79
50,6,AdJs,2420.73
200,9,2h2s,2420.55
25,9,AcQd,2420.0
50,9,QsQh,2419.99
25,6,AcQd,2418.35
200,9,AhTh,2418.28
600,6,5sTs,2417.95
600,6,TsAc,2417.91
600,9,Kc8c,2417.9
100,6,KdAh,2417.64
400,6,9s8h,2417.43
200,6,TdQh,2417.12
1000,6,AsTd,2415.15
600,9,Ah5h,2415.0
400,9,9h6h,2413.93
1000,9,KcTh,2413.92
600,6,2d2s,2413.27
100,9,AhAs,2412.55
25,6,TsAs,2412.37
25,9,QsAd,2412.14
200,6,AhTs,2412.08
1000,9,Qh6h,2411.5
25,9,AcQs,2411.3
25,9,AdQh,2410.87
25,9,6d6s,2410.73
25,9,5h5d,2410.6
50,6,AcJc,2409.44
1000,6,Kh6d,2409.1
25,9,6d6h,2408.74
200,6,Ah9d,2406.85
600,9,QhTc,2406.65
200,6,Tc7c,2405.8
1000,6,4d5c,2405.49
600,9,4h6h,2404.6
600,6,3s4s,2404.17
600,9,KcTc,2403.96
600,9,KsJc,2402.8
1000,9,2h2s,2402.65
200,6,Kh9h,2402.56
1000,6,8d5d,2402.25
200,6,JcQd,2402.05
600,9,8cKc,2401.36
1000,6,As8d,2400.55
200,6,Jd7d,2400.3
400,6,JdAh,2400.23
200,6,JdQh,2400.12
25,9,6c6d,2399.27
200,9,KsJs,2398.67
400,9,KcTd,2398.38
25,6,KhJh,2398.11
25,9,KhJh,2398.0
400,6,4c5s,2397.5
600,6,9cKh,2396.12
400,9,9sJd,2394.8
400,6,5s8s,2394.67
50,6,6s6c,2393.39
400,6,Jc5c,2392.27
200,6,As6s,2391.16
200,6,8dJd,2390.82
1000,9,Ad3h,2390.3
50,6,7h7c,2388.99
400,9,8sAc,2388.8
400,6,9hQc,2387.6
1000,6,9s4s,2387.5
400,6,5cAd,2386.38
600,6,7s4s,2386.05
200,6,QdJc,2385.7
600,6,9h7c,2384.15
600,6,ThQd,2383.39
1000,6,7h8s,2383.24
400,6,4c8c,2383.16
600,6,4dQd,2383.11
400,9,4sKs,2382.55
600,9,ThAs,2382.05
200,6,5cKc,2381.32
50,6,9h9c,2380.12
25,6,3h3c,2378.92
600,6,8c4c,2378.1
1000,6,7s8d,2377.59
600,9,Jd9h,2377.4
200,6,Th8h,2375.96
25,9,AcQh,2375.16
400,6,Ad8s,2374.97
600,9,QhJs,2374.75
200,9,6h6d,2374.73
600,9,6h6s,2374.5
400,9,JcAh,2373.06
600,6,7d8s,2372.95
50,6,6c6d,2371.94
50,6,JsAs,2371.62
25,6,2h2c,2370.87
600,6,2dAc,2370.25
600,9,Qh9h,2369.3
600,6,Qs4s,2367.77
600,9,7dKd,2367.15
1000,6,3h6h,2366.61
600,6,6d7c,2366.4
1000,6,Jd9c,2366.09
25,6,3s3d,2366.09
400,6,3dKd,2365.74
400,6,9dQh,2365.73
1000,9,4c6d,2365.0
600,9,KdQh,2363.87
1000,9,8c7s,2363.0
50,6,7h7s,2362.76
200,9,5s5c,2360.31
600,9,8h8d,2359.65
600,6,Kd7d,2358.72
25,6,Ac9c,2357.79
50,6,JcAc,2357.63
200,6,JsQd,2357.29
1000,6,7c3c,2357.17
400,6,Js9c,2355.77
25,6,5d5s,2354.63
400,9,Kh9d,2354.45
400,6,9hJd,2354.31
400,6,2hTh,2353.22
400,9,Td9s,2353.0
600,9,Td8d,2352.5
200,6,Kd7d,2350.55
1000,6,9c8h,2349.39
1000,6,7dKh,2348.7
1000,6,6c7s,2348.0
200,6,9sTs,2347.75
1000,9,3dQd,2346.5
25,6,4d4c,2346.11
200,6,JsAd,2344.24
600,9,7c7h,2344.15
200,9,9d9c,2342.33
25,6,4h4d,2341.82
25,9,QdAs,2341.53
400,6,Ac7h,2337.5
1000,9,KsTc,2337.5
200,6,TdJc,2336.68
600,6,6h9h,2336.12
25,6,JcKc,2335.72
400,6,2c6c,2335.7
25,6,JhQh,2335.41
400,6,7cQc,2335.35
25,9,AsQh,2335.06
1000,6,5h8c,2335.05
600,6,6dQd,2334.75
600,6,4d8d,2334.33
600,9,Ks2h,2334.15
600,6,6c8d,2333.0
200,6,TsKh,2331.04
200,6,6s4s,2328.28
25,6,4c4h,2327.3
25,6,QhJh,2326.71
400,6,Ad4c,2325.98
400,9,Tc6c,2325.5
200,9,QdKd,2324.98
50,6,AdQd,2324.4
400,6,Qc7c,2323.74
600,6,9d2d,2323.08
50,6,QcAc,2322.62
400,6,7c5c,2322.32
600,6,AsTh,2322.31
1000,6,8c7d,2322.25
400,6,4sQs,2321.97
1000,9,5s9s,2321.9
25,6,QdAc,2321.69
400,6,Th9c,2320.98
600,9,3c3h,2320.85
600,6,5hAh,2320.69
25,9,5h5c,2320.55
600,9,7d8d,2319.45
200,6,5c8c,2319.28
200,9,8c8s,2319.23
600,6,Td8h,2318.47
1000,6,Ad3s,2317.25
25,6,2c2s,2316.98
1000,9,KdTc,2316.76
200,6,9hTd,2316.2
600,6,KcQs,2315.9
400,6,As2c,2315.56
200,6,Ac8s,2315.35
25,6,AhTh,2314.83
400,9,7d8d,2314.71
400,6,Kd7d,2313.02
400,9,JcTs,2312.55
1000,6,KcAs,2312.4
1000,9,ThQc,2312.33
200,6,AsTs,2311.87
200,9,5h5c,2311.03
200,9,5s5d,2311.0
25,9,6s6d,2308.66
400,9,AsJc,2308.49
600,6,As3s,2307.55
25,6,QhTh,2307.38
400,6,Ah3c,2306.78
25,6,JcTc,2305.28
25,6,QhAd,2305.18
1000,9,Qh5h,2302.8
400,9,3d5d,2301.9
200,6,8hAc,2301.9
200,6,QcKd,2301.83
400,6,7c6h,2301.1
1000,9,8s9s,2300.6
200,6,Th7h,2300.35
600,6,Qh8c,2298.13
25,9,QdAc,2297.84
400,9,ThJd,2297.75
200,6,Qh8h,2297.5
400,9,4d6d,2297.25
25,9,QcAd,2296.52
200,6,4c7c,2295.9
25,9,KcJc,2295.27
25,6,TdKd,2293.49
50,6,5c5h,2293.37
25,6,2h2s,2291.67
200,9,JsKs,2290.72
25,9,QcAh,2290.62
400,6,6s8d,2289.25
600,9,Ks6s,2289.1
1000,9,Tc5h,2288.75
400,9,TcKs,2288.25
1000,6,8s9c,2287.61
400,6,As6d,2286.01
200,6,Qc9c,2285.72
1000,9,3dKd,2285.0
400,6,QsTh,2283.68
1000,6,Qd8s,2283.5
50,6,AhJh,2281.93
400,6,TsQc,2280.0
25,6,ThAh,2279.45
600,9,Qc3c,2278.65
200,6,TsAh,2278.45
50,6,9c9d,2278.0
200,6,8hAd,2277.1
200,6,KhTd,2277.0
1000,6,Jh6s,2276.8
200,6,KdQs,2276.65
200,6,9dKd,2276.33
600,6,Ad8s,2275.69
600,6,4dAc,2275.18
600,6,Ac8s,2274.91
25,9,2s2d,2274.54
200,9,TsKs,2274.03
200,6,QdTh,2273.59
25,9,QhAs,2272.46
1000,6,2dAd,2271.73
600,9,8dAd,2271.7
400,6,9d7c,2270.9
25,9,4h4d,2270.8
400,6,Jh9s,2270.09
1000,6,Qc2h,2270.0
600,9,7c7d,2269.1
400,6,Qs8s,2267.74
25,9,3d3h,2267.65
400,9,5d3d,2267.45
600,9,4hAh,2266.6
600,9,4sKs,2266.4
400,9,Jh9d,2265.25
200,6,8s9s,2264.61
1000,9,Ah9s,2264.49
400,6,Ac8s,2264.2
1000,6,6cKd,2264.0
1000,6,Td9h,2262.35
400,6,2dAc,2258.76
1000,9,JdAs,2258.35
200,9,KcAd,2256.7
600,6,TsQd,2256.0
25,6,2h2d,2255.78
25,9,4d4h,2255.19
1000,6,5s7d,2255.05
1000,6,Td9s,2254.83
25,6,Ac8c,2254.64
400,6,8hKs,2253.16
600,6,KdTs,2251.57
200,6,3h3d,2250.9
400,9,Qd7d,2250.87
400,6,4h6s,2250.83
1000,9,6h8c,2250.75
50,6,6h6c,2249.19
25,6,QhKh,2248.73
50,6,AdTd,2247.69
200,6,Qc8c,2245.95
1000,9,QdJd,2245.6
25,6,3h3d,2245.18
1000,9,4cKc,2244.5
600,6,2h3h,2243.57
25,6,3d3h,2242.89
400,9,Kh5h,2242.45
600,6,9dQs,2241.69
25,6,3c3s,2240.95
50,6,8s8c,2240.01
50,6,8s8d,2239.12
200,6,Kh2h,2238.88
600,9,3s3h,2238.65
400,9,7s4s,2237.8
1000,9,5sAd,2236.35
200,6,JhTd,2236.3
600,6,JsQs,2235.92
400,9,KsJh,2235.82
50,6,6d6c,2235.78
1000,6,QsTs,2235.69
1000,9,QdJc,2235.33
1000,9,QdTh,2235.05
25,6,JsTs,2234.4
400,9,8c6c,2233.66
1000,9,3hAh,2233.48
200,6,JhTc,2233.45
1000,6,4c6s,2233.22
600,9,Tc9c,2232.75
1000,9,2hTh,2231.64
400,6,2sKs,2231.02
25,6,JdKd,2230.38
600,9,Kh6h,2227.6
25,9,AcTc,2227.51
1000,6,3sJs,2226.77
25,9,QdAh,2226.33
200,9,Ah9h,2225.9
25,9,5c5h,2225.66
400,9,9dAh,2224.88
200,6,4d7d,2224.3
200,6,KsTd,2224.1
50,9,JdJc,2224.05
1000,6,5d6h,2223.86
400,9,8sKs,2223.3
400,9,TcJh,2223.14
400,6,7sAc,2223.14
25,9,QdJd,2221.63
1000,6,8c5c,2221.6
1000,9,TsKc,2220.55
50,6,7d7s,2220.52
600,6,Qh8s,2220.25
200,6,AdJs,2220.25
200,9,9h8h,2219.46
25,9,2c2s,2218.22
600,6,Tc9c,2217.81
400,6,9sKh,2217.45
1000,9,JsAc,2217.24
400,6,Jc8s,2217.14
1000,9,Qh9c,2214.25
1000,6,8cQd,2214.17
200,6,7s5s,2213.99
50,6,AsJs,2213.98
1000,6,7h2h,2212.25
400,9,5c7c,2210.7
600,6,9hTh,2209.85
600,9,As4s,2209.85
400,9,QhTs,2209.71
600,6,Kc7d,2209.54
400,6,5hAd,2209.51
25,6,AcJs,2208.01
200,9,KcQd,2207.6
600,9,JsQs,2206.6
200,6,5s5c,2205.71
600,6,4c2c,2205.31
200,6,As7s,2205.3
25,9,JcQc,2204.89
400,9,6h9h,2203.94
25,9,KsQs,2202.78
25,6,3c3h,2202.61
400,6,Td6d,2202.32
1000,9,Ks9c,2201.6
600,9,Ac7d,2201.2
200,9,QcAh,2200.4
600,9,KhQs,2197.99
400,9,4c6c,2197.1
600,6,JcQd,2196.08
600,9,TsQs,2195.95
1000,9,Tc8c,2195.85
1000,9,Ts9h,2195.45
200,6,ThJs,2195.0
1000,6,3h7h,2194.62
50,6,AsTs,2193.81
1000,9,Ks5s,2192.7
25,6,7d7h,2192.35
600,9,9hAs,2192.0
1000,9,QdJs,2192.0
25,9,QsKs,2191.33
400,9,5dAh,2191.02
400,9,JhTd,2190.8
1000,6,2hKd,2190.7
600,9,8hAh,2190.5
1000,6,6c8d,2190.25
25,9,4c4s,2190.16
25,6,KsJs,2189.77
400,6,Ah7c,2189.69
600,9,Ks2s,2188.5
400,6,Th4h,2188.5
25,6,KcQc,2187.34
600,9,4hAc,2186.5
600,9,JdKc,2186.35
400,6,3c9c,2185.15
200,6,Ac8h,2184.8
400,6,Jh6h,2184.16
200,6,6dAd,2184.01
400,6,Ad3s,2183.23
50,6,TdAd,2181.84
200,6,QsTd,2181.2
400,9,KsJc,2181.05
25,6,QsKs,2180.65
200,9,TdQd,2180.39
200,6,Tc8c,2180.28
600,9,6s5c,2179.54
400,6,8sTc,2179.27
1000,9,AdTc,2178.2
600,9,As6h,2174.65
1000,6,3sJh,2173.9
600,6,Td9c,2173.83
600,9,Ad7c,2173.35
25,6,AsTs,2172.41
600,6,7hAd,2172.22
400,6,7hAs,2172.13
25,6,9c8c,2171.62
200,9,QsKh,2170.79
600,6,6s9d,2170.78
200,9,JdKd,2169.78
200,6,4s4h,2169.2
600,6,8dKc,2169.15
200,6,4cQc,2167.75
25,6,9sAs,2166.11
200,9,AdQh,2165.17
400,6,Ts9c,2165.02
400,9,4h2h,2164.95
400,9,4h7h,2164.7
1000,6,2cQc,2162.5
1000,9,8s7d,2162.25
600,6,8c9d,2161.62
400,6,8dQc,2161.49
600,9,6s3s,2159.75
600,9,Jd7d,2159.5
400,6,Qd9h,2159.04
400,9,8s9c,2158.8
600,9,9dAd,2158.3
1000,9,8dJd,2157.25
400,6,Ad8h,2156.63
400,6,9cJh,2156.61
600,9,2c2d,2155.25
1000,6,7cJc,2154.23
200,6,8sAh,2153.0
600,6,7d5h,2152.7
1000,6,6d8h,2152.5
1000,6,8hQd,2152.0
600,6,Ts9d,2151.89
25,6,QdKd,2151.48
600,6,7h3h,2151.0
600,9,Kh9h,2150.76
400,9,4c5c,2150.59
200,6,Ac8c,2149.66
600,6,6c5h,2149.5
400,6,6dKd,2147.88
1000,6,Kd5h,2147.8
400,9,Kc8c,2145.54
600,9,Tc5c,2145.05
400,9,Th7h,2144.62
600,9,JdQh,2142.17
200,9,2c2d,2140.88
400,9,9cJh,2140.64
200,6,AsTd,2140.6
400,6,3sJs,2140.18
50,6,5d5c,2139.56
200,6,9sAd,2138.8
200,6,KcJd,2138.8
1000,6,2c6c,2138.75
25,6,AsQd,2138.34
200,6,Kd9c,2137.75
50,6,AhTh,2137.62
200,9,JdAd,2137.34
50,6,KhJh,2137.29
1000,6,Qh9s,2137.23
200,6,8c6c,2136.95
25,6,KsQs,2136.75
400,9,Ah7h,2136.34
600,6,Qc6c,2135.79
200,6,JcTd,2134.87
25,6,9hTh,2134.6
200,6,TsQd,2133.77
600,6,3cQc,2132.83
200,6,TdAh,2131.73
400,9,JdKs,2130.32
50,6,AcKh,2128.71
400,6,9c4c,2128.68
50,6,3s3d,2128.48
25,9,3s3h,2128.18
25,9,4c4d,2128.13
1000,6,4d5h,2128.13
1000,9,8h6h,2126.75
600,6,4h5c,2126.46
600,6,7h9d,2126.13
200,9,5h5d,2125.72
200,9,4s4h,2125.4
400,9,Jc9h,2124.25
600,6,Jh5h,2123.53
400,6,Qs7s,2123.44
600,6,2dQd,2123.35
200,6,3dKd,2122.6
600,9,Kh3h,2122.55
1000,9,TdJh,2122.45
200,6,KdTc,2122.35
400,6,3d5d,2121.16
200,9,QhKh,2120.33
200,6,9d8s,2120.25
600,6,Qc9s,2120.17
1000,6,9s8d,2119.28
25,9,2s2c,2117.46
600,9,7hAd,2117.4
1000,6,8c3c,2116.5
600,9,3sKd,2115.65
200,6,Ks8s,2115.63
1000,6,6s5h,2113.13
1000,6,5sKd,2112.4
400,6,6c4c,2111.91
1000,9,JdTh,2111.7
25,9,9sAs,2111.6
600,9,5d2d,2110.9
100,9,AhAd,2110.15
200,6,Kc4c,2109.45
600,6,5hQh,2108.41
25,9,3d3s,2108.27
400,6,2s5s,2106.72
600,6,7hTs,2106.7
600,6,As4d,2106.65
400,9,JdQc,2105.55
50,6,KsJs,2104.7
400,6,7c8h,2103.0
200,6,JsKd,2102.96
200,6,9cKd,2102.89
200,9,JcAc,2102.8
600,6,Ad4h,2102.43
600,9,QcKc,2101.8
600,9,9cAd,2101.35
1000,6,5s4h,2100.75
400,6,5h3h,2100.73
600,6,9h8h,2100.26
25,6,QsJs,2100.02
400,9,Kd3d,2100.0
600,6,3dQd,2099.4
25,6,ThJh,2099.03
400,9,7hAc,2099.02
600,9,JdTh,2098.96
1000,6,Ac9h,2098.62
50,6,KhAc,2098.6
400,6,3s4s,2098.58
100,9,AsAc,2096.92
600,9,AdJc,2096.4
1000,9,4c8c,2095.65
25,9,JhQh,2095.48
400,9,KhTd,2094.41
200,9,JhAh,2093.94
400,6,Js9d,2093.43
400,6,Ad5h,2092.81
600,6,3sAd,2092.68
600,9,8d2d,2092.5
25,6,TdJd,2092.34
1000,9,TdQc,2091.9
400,6,5s9s,2091.21
50,9,JhJc,2091.12
400,6,8sQs,2090.4
400,9,8cTc,2090.07
25,9,AsQd,2089.75
400,9,9dAc,2088.8
200,6,Jc8d,2088.3
400,9,Ks8c,2088.2
400,9,6c5c,2087.86
1000,9,Ah4h,2087.83
400,9,Ad8c,2087.45
25,6,AcQh,2087.2
600,6,5hAd,2087.05
600,6,KdJs,2086.96
400,6,5c7d,2086.72
1000,9,Th8h,2085.31
400,9,JhTc,2084.8
50,6,5s5h,2084.31
600,6,Ad7c,2081.85
1000,9,7h6c,2081.75
400,9,Kh3h,2081.73
400,9,5d6d,2081.21
200,6,Ah6h,2081.1
400,6,8c6d,2079.36
400,6,Jc7c,2079.31
50,6,JhTh,2078.87
600,6,JdKc,2078.76
200,6,AsTc,2077.74
1000,9,2s2c,2077.43
600,9,5h6d,2076.35
600,6,5s9s,2074.13
1000,6,Js6s,2074.05
1000,9,2sKd,2074.0
400,6,8d9c,2073.53
600,6,Ad2c,2072.75
200,6,8cKc,2072.3
600,6,4cJc,2072.0
25,6,QcTc,2071.55
25,6,5h5c,2070.92
600,9,Kh8c,2069.8
50,6,AdJd,2069.21
600,9,5h4h,2068.9
25,9,2h2d,2068.78
200,9,QdAh,2068.57
25,6,TsQs,2068.2
600,6,KsTh,2067.47
25,9,5s5c,2065.41
400,6,4sAd,2064.94
200,6,9dKs,2064.21
600,6,2c8c,2063.53
400,6,5hTh,2062.77
600,9,QsAc,2062.1
400,6,2hAc,2062.08
200,9,3c3d,2061.91
600,6,2sAd,2061.88
600,9,AsQd,2061.15
1000,9,JsTc,2060.8
1000,9,AcQh,2060.61
200,6,JhTs,2060.47
25,9,QsAc,2059.2
600,6,7c4c,2058.77
25,6,2s2h,2057.04
200,6,Qs7s,2056.93
600,6,8c7s,2056.67
600,9,KhTc,2056.6
400,9,Tc9c,2056.23
1000,6,6d4s,2056.0
400,6,TsJd,2055.97
25,9,QhJh,2055.1
400,9,9sTh,2054.91
200,6,QsTh,2054.33
25,9,JdQd,2054.2
400,6,8cTh,2053.54
1000,9,8s6c,2053.05
200,6,5hKh,2052.55
600,9,6cAh,2051.8
400,6,7cTc,2050.97
400,9,7hQh,2050.25
25,6,4d4s,2049.7
1000,6,Jh8d,2049.5
400,6,5sAh,2049.41
1000,6,Ks4h,2048.55
600,6,3h4h,2047.43
50,6,7d7h,2046.68
1000,6,7sJc,2046.4
25,6,QcAd,2046.21
1000,6,4c6d,2045.51
600,6,Qd5d,2045.3
400,6,7hQh,2045.28
600,6,6cJc,2044.82
1000,6,AdTc,2044.14
200,6,ThKs,2043.98
600,6,6cKc,2041.8
400,9,8c9h,2041.7
600,6,9c8h,2040.8
600,9,8dJd,2040.25
400,9,3c5c,2039.25
600,6,8h9c,2038.09
600,6,5c6d,2037.91
600,6,KdAh,2036.64
1000,9,9sKh,2036.55
400,6,Kc3c,2036.33
600,9,7d4d,2036.15
600,6,Ks4s,2036.1
200,9,2d2s,2036.05
25,6,JcAd,2035.92
200,9,AhQc,2035.66
600,6,4h5s,2035.05
1000,6,8sKd,2033.8
25,6,KcQs,2033.14
200,6,TsQh,2032.78
25,9,3s3c,2032.46
400,9,Jd9d,2032.35
25,6,KdJd,2032.09
50,9,QcQh,2031.03
200,6,QdJh,2030.65
200,9,AcTc,2030.6
400,6,4c3d,2030.0
50,6,QdAd,2029.69
400,9,8h5h,2028.2
600,6,8s6h,2027.59
1000,9,9dQs,2026.15
600,6,Ah7d,2026.03
400,6,7cAs,2025.91
400,6,8hQs,2025.28
1000,6,4s8s,2024.66
600,6,7s8d,2024.45
50,6,5s5c,2024.41
400,6,5hAc,2024.4
1000,6,7dKc,2024.25
400,6,3sTs,2024.12
200,9,JcKd,2023.83
50,6,QsKh,2023.79
600,9,QhKd,2023.3
200,6,Ah2h,2023.28
25,6,3s3c,2022.95
1000,6,9hAd,2020.27
400,6,8h6d,2020.2
50,6,2h2d,2019.97
25,6,QdAh,2019.49
600,6,5cAd,2019.21
600,6,ThKs,2018.15
1000,9,5s4s,2018.15
50,6,8c8s,2017.25
200,6,6c9c,2017.05
200,6,9cJc,2016.91
200,6,As4s,2016.79
400,9,Jc9s,2016.65
200,6,KsAc,2016.55
400,9,QcKs,2016.0
25,6,QcJc,2014.7
1000,6,2h8d,2012.8
400,6,6dTd,2012.69
50,9,KcAc,2012.2
50,6,KcAh,2011.76
200,6,8c5c,2011.7
25,6,JdAh,2011.59
25,6,5s5h,2011.52
200,6,8d5d,2010.6
1000,6,Jd2c,2010.56
25,6,ThKh,2009.7
25,6,KhQd,2009.16
25,9,4h4s,2009.16
25,6,9hAh,2008.69
400,9,Js7s,2008.23
50,9,JcJd,2008.18
1000,9,KdTh,2008.1
25,9,4c4h,2005.83
200,9,QsAs,2005.13
200,6,Kc6c,2005.04
200,6,As5s,2004.97
50,6,9s9h,2004.76
200,9,4d4h,2004.23
200,6,7c9c,2004.2
25,6,2s2c,2004.13
25,6,AdQs,2003.6
600,9,9c6c,2001.75
400,6,Ts7s,2000.86
1000,6,Qh8c,2000.42
600,9,5cTc,2000.05
25,9,4d4s,1999.93
400,6,9hQd,1999.85
1000,6,ThJc,1999.72
25,9,TsAs,1999.64
400,9,6d9d,1999.12
600,6,7c9d,1998.71
1000,6,5c9c,1998.58
1000,6,Qs7h,1998.13
1000,9,9dKd,1995.5
600,6,Kc9s,1995.25
1000,9,TcAd,1994.53
400,9,7c8h,1993.8
200,9,4s4c,1992.8
600,6,Qd2d,1992.62
200,6,Ah9s,1992.55
50,6,QdKd,1991.87
25,6,KdTd,1991.67
1000,6,7cKs,1991.5
400,6,8dKd,1991.13
600,6,3sAh,1990.93
1000,6,8sJc,1990.81
600,6,8dQc,1987.42
25,6,TsAh,1984.68
1000,9,5c9c,1984.25
25,9,AdQs,1983.94
25,6,AcQs,1983.4
600,6,Ac4h,1983.2
200,6,8dAs,1982.62
100,6,KdKc,1981.42
200,6,9c8d,1980.83
600,6,Kc2c,1980.48
200,9,2s2c,1980.42
200,6,TdKc,1980.0
1000,6,3d7d,1979.05
400,9,4d3d,1978.55
200,9,AhKc,1978.15
25,9,TcAc,1977.09
50,6,JhKh,1976.52
400,6,5dJd,1975.65
25,6,9cAc,1975.15
25,6,JdQd,1974.61
1000,9,3s7d,1973.5
25,9,AhQc,1972.8
1000,6,5c8c,1972.5
1000,6,4c3h,1971.9
1000,6,Tc8d,1971.87
400,6,9dTh,1971.63
1000,9,5h8h,1971.5
50,9,JdJs,1970.99
400,6,9cAh,1970.86
25,9,AsTs,1970.83
200,6,7cQc,1970.05
25,9,JcKc,1969.37
1000,6,Qs3s,1968.84
400,9,AcJs,1968.37
100,6,JhJc,1967.27
200,6,7hJh,1966.9
400,9,5d7d,1965.75
50,6,AdKh,1965.58
200,6,4h5h,1965.3
25,9,4s4c,1965.04
600,6,KhTc,1964.14
400,6,8cTs,1963.38
50,6,JcTc,1963.29
400,9,Qs9h,1960.5
200,9,QhAc,1959.79
200,6,7cAc,1959.53
600,9,KsTc,1959.25
50,6,6d6s,1959.08
25,9,2d2c,1959.01
1000,6,5sQs,1958.81
1000,6,Qc3c,1958.33
1000,6,4dTd,1958.0
600,9,9hTc,1957.95
50,9,QcQs,1956.83
600,6,QhTd,1955.46
25,9,JhKh,1955.35
600,6,3cAs,1954.88
1000,6,6cQc,1954.56
1000,9,Ac7h,1953.9
600,6,8hKd,1953.89
200,9,QcKs,1952.95
25,6,4c4s,1952.7
1000,9,9dTd,1951.63
1000,9,7c6h,1950.9
400,6,9sQs,1950.89
1000,9,7d6c,1950.87
600,6,5h6d,1950.45
25,6,4s4d,1949.62
400,6,2cKc,1949.5
1000,6,Kc3h,1949.25
1000,6,8c9s,1949.05
1000,9,5hAs,1949.04
50,6,ThTs,1947.5
25,6,QcKc,1945.7
400,9,9dJh,1945.47
200,9,6s6d,1945.05
1000,6,8c3h,1944.52
1000,9,As8h,1943.8
600,6,5cAh,1943.75
1000,9,Ad3c,1943.5
400,9,Js9h,1942.95
200,9,JdAc,1941.95
50,6,6s6d,1940.42
400,6,Kd2d,1940.22
600,6,9hJs,1939.87
1000,9,QcKd,1939.5
1000,9,TcJh,1938.25
25,9,3h3d,1937.85
50,6,9c9h,1937.37
200,6,6s9s,1937.35
1000,6,7cKh,1936.37
400,9,9c7c,1936.35
600,9,2s6s,1935.8
